Fecha,IP,Tipo de Ataque,Detalle,Accion Tomada
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 166 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 167 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 168 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 169 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 170 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 171 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 172 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 173 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 174 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 175 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 176 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 177 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 178 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 179 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 180 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 181 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 182 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 183 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 184 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 185 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 186 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 187 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 188 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 189 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 190 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 191 puertos,Monitoreo activado
2025-08-26 19:52:51,192.168.100.16,Escaneo de puertos,Intento de conexión a 192 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 193 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 194 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 195 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 196 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 197 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 198 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 199 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 200 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 201 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 202 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 203 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 204 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 205 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 206 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 207 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 208 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 209 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 210 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 211 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 212 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 213 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 214 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 215 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 216 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 217 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 218 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 219 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 219 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 220 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 221 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 222 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 223 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 224 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 225 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 226 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 227 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 228 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 229 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 230 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 231 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 232 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 233 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 234 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 235 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 236 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 237 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 238 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 239 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 240 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 241 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 242 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 243 puertos,Monitoreo activado
2025-08-26 19:52:52,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 244 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 245 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 246 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 247 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 248 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 249 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 250 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 251 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 252 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 253 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 254 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 255 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 256 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 257 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 258 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 259 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 260 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 261 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 262 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 263 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 264 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 265 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 266 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 267 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 268 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 269 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 270 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 271 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 272 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 273 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 274 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 275 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 276 puertos,Monitoreo activado
2025-08-26 19:52:53,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 277 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 278 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 279 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 280 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 281 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 282 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 283 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 284 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 285 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 286 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 287 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 288 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 289 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 290 puertos,Monitoreo activado
2025-08-26 19:52:54,192.168.100.16,Escaneo de puertos,Intento de conexión a 291 puertos,Monitoreo activado
